,game_id,date,title,price,score,playtime_forever,playtime_2weeks,downloads,popular_genres,common_genres,unpopular_genres,price_discr
195,38450.0,1997-05-01,MDK,9.99,,322.0,0.0,42.0,Action Singleplayer,Classic Third-Person Shooter,,1
196,602290.0,1997-05-06,Jack Orlando - Soundtrack by Harold Faltermeyer,9.99,,,,,Adventure,,,1
197,260040.0,1997-05-09,YOU DON'T KNOW JACK TELEVISION,2.99,,344.0,0.0,217.0,Casual Indie,Comedy,,1
198,225160.0,1997-05-13,Shadow Warrior Classic Redux,9.99,3.0,137512.0,357.0,1466.0,Action Singleplayer Adventure,FPS Classic Shooter Comedy Retro Gore First-Person Nudity Funny Remake 1990's Dark Humor Violent Difficult,Ninja,1
199,358400.0,1997-05-13,Shadow Warrior (Classic),9.99,,121.0,0.0,175.0,Action,FPS Classic,,1
200,359420.0,1997-06-19,The Journeyman Project 1: Pegasus Prime,9.99,,,,,Adventure Indie Casual,Point & Click Classic,FMV Time Travel,1
201,282010.0,1997-06-30,Carmageddon Max Pack,9.99,1.0,9319.0,183.0,175.0,Action Indie Singleplayer,Racing Classic Gore 1990's Multiplayer,,1
202,2900.0,1997-07-04,688(I) Hunter/Killer,9.99,,6978.0,0.0,78.0,Strategy Simulation,,Naval,1
203,7660.0,1997-07-15,X-COM: Apocalypse,4.99,2.0,69682.0,1.0,1677.0,Strategy Singleplayer,Sci-fi Tactical Turn-Based Aliens Real-Time with Pause Classic Turn-Based Strategy Isometric Cyberpunk Post-apocalyptic,,1
204,559640.0,1997-07-31,Betrayal Collection,5.99,,,,,RPG,Classic,,1
205,575690.0,1997-09-01,PARKAN: THE IMPERIAL CHRONICLES,2.99,,,,,Adventure RPG Simulation Strategy,,,1
206,560170.0,1997-09-17,STAR WARS™ SHADOWS OF THE EMPIRE™,5.99,,,,,Action Adventure Singleplayer,Space Classic,Star Wars,1
207,38400.0,1997-09-30,Fallout: A Post Nuclear Role Playing Game,9.99,1.4285714285714286,365367.0,2153.0,1997.0,RPG Singleplayer Adventure,Post-apocalyptic Classic Open World Turn-Based Isometric Sci-fi Turn-Based Combat Multiple Endings Atmospheric Retro 1990's 2D Difficult Exploration Tactical Sandbox,CRPG,1
208,298030.0,1997-09-30,Total Annihilation,4.99,2.136,55700.0,545.0,185.0,Strategy Singleplayer Action,Classic RTS Great Soundtrack Sci-fi Multiplayer Robots Atmospheric Retro 1990's Co-op,,1
209,32380.0,1997-10-09,STAR WARS™ Jedi Knight: Dark Forces II,5.99,0.5,69493.0,86.0,3028.0,Action Singleplayer Adventure,FPS Sci-fi Classic Third Person Multiplayer Shooter First-Person Space Great Soundtrack Retro,Star Wars FMV,1
210,465360.0,1997-10-17,Uprising: Join or Die,6.99,,,,,Action Strategy,Classic,,1
211,283980.0,1997-10-17,"Spy Fox in ""Dry Cereal""",6.99,1.0,12159.0,216.0,169.0,Adventure Casual Singleplayer,Point & Click Family Friendly Comedy 1990's,,1
212,63610.0,1997-10-29,Riven: The Sequel to MYST,5.99,0.0,16729.0,54.0,170.0,Adventure Casual,Puzzle Point & Click Classic Exploration Story Rich Difficult First-Person Atmospheric Steampunk 1990's,FMV,1
213,580440.0,1997-10-31,Broken Sword 2: Original Version,0.0,,,,,Adventure,,,
214,570680.0,1997-10-31,Zork: Grand Inquisitor,5.99,,,,,Adventure,,,1
215,33600.0,1997-10-31,Broken Sword 2 - the Smoking Mirror: Remastered,5.99,,13697.0,1.0,548.0,Adventure Singleplayer,Point & Click Classic Mystery Puzzle 1990's Third Person Retro 2D,Conspiracy,1
216,259960.0,1997-10-31,YOU DON'T KNOW JACK Vol. 3,2.99,,917.0,0.0,218.0,Casual Indie,Comedy,,1
217,2320.0,1997-11-11,QUAKE II,4.99,1.0,67628.0,604.0,1174.0,Action Singleplayer,FPS Classic Sci-fi Shooter Great Soundtrack 1990's Multiplayer Gore First-Person Moddable Fast-Paced Retro Co-op Atmospheric Arena Shooter Horror Aliens,,1
218,232770.0,1997-11-14,POSTAL,1.99,1.045,53377.0,1457.0,1024.0,Action Indie Singleplayer,Classic Dark Humor Violent Shooter Gore Isometric Horror Dark Difficult 1990's Top-Down Shooter Psychological Horror Mature Comedy Atmospheric Open World,Villain Protagonist,0
219,404040.0,1997-11-19,Lords of Magic: Special Edition,4.99,,1389.0,743.0,28.0,RPG Strategy,Turn-Based Classic Fantasy,,1
220,294670.0,1997-11-21,Putt-Putt® Travels Through Time,6.99,1.78,1521.0,1.0,105.0,Adventure Casual,Point & Click Family Friendly Classic Story Rich Zombies FPS,Time Travel Cold War,1
221,405820.0,1997-11-30,Turok,19.99,0.6,9963.0,1454.0,58.0,Action Adventure Singleplayer,FPS Classic Retro Shooter First-Person 1990's Atmospheric Multiplayer 3D Platformer Fantasy,Dinosaurs,2
222,356210.0,1997-12-01,Tony Tough and the Night of Roasted Moths,9.99,,8.0,0.0,7.0,Adventure Casual,Point & Click,,1
223,15700.0,1997-12-12,Oddworld: Abe's Oddysee®,2.99,1.652222222222222,268935.0,1652.0,3044.0,Adventure Singleplayer Action,Platformer Classic Puzzle 2D Cult Classic Dark Funny Comedy Retro Atmospheric Difficult Puzzle-Platformer Fantasy,Cinematic,1
224,429530.0,1998-01-01,Falcon 4.0,6.99,,385.0,0.0,8.0,Simulation,Flight Military,,1
225,328450.0,1998-01-01,Deadlock II: Shrine Wars,6.99,,138.0,0.0,33.0,Strategy,,,1
226,294680.0,1998-01-01,Putt-Putt® Enters the Race,6.99,,831.0,9.0,98.0,Adventure Casual,Point & Click Family Friendly Nudity Psychological Horror,,1
227,351820.0,1998-01-01,Z.A.R.,5.99,,29.0,0.0,47.0,Action,FPS Classic,,1
228,756810.0,1998-01-29,M.A.X. 2: Mechanized Assault & Exploration,9.99,,,,,Strategy,,,1
229,32390.0,1998-01-31,STAR WARS™ Jedi Knight - Mysteries of the Sith™,2.99,1.5,24795.0,47.0,2348.0,Action Singleplayer Adventure,Sci-fi FPS Shooter Third Person Classic Female Protagonist First-Person Multiplayer Retro,Star Wars,1
230,420970.0,1998-02-24,RoBoRumble,5.99,,41.0,0.0,37.0,Strategy Indie,,,1
231,302370.0,1998-02-28,Tex Murphy: Overseer,9.99,,1.0,0.0,71.0,Adventure,Detective Classic Point & Click 1990's Cyberpunk Post-apocalyptic First-Person Sci-fi,FMV Noir Dystopian,1
232,441550.0,1998-02-28,STAR WARS™ Rebellion,5.99,,16304.0,458.0,301.0,Strategy,Classic Grand Strategy,Star Wars,1
233,294540.0,1998-03-06,Freddi Fish 3: The Case of the Stolen Conch Shell,6.99,2.0,1800.0,144.0,101.0,Adventure Casual,Point & Click Family Friendly Psychological Horror,,1
234,9060.0,1998-03-27,HeXen II,4.99,,13420.0,289.0,727.0,Action Singleplayer RPG,FPS Classic Fantasy First-Person Dark Fantasy Shooter Retro 1990's,Gothic,1
235,467290.0,1998-04-02,Starship Titanic,5.99,,,,,Adventure Casual,Point & Click Puzzle,,1
236,557760.0,1998-04-13,Of Light and Darkness,9.99,,,,,Adventure Strategy,,,1
237,260060.0,1998-04-20,YOU DON'T KNOW JACK HEADRUSH,2.99,0.0,788.0,0.0,218.0,Casual Indie,,,1
238,13250.0,1998-04-30,Unreal Gold,9.99,3.36,24185.0,159.0,950.0,Action Singleplayer Adventure,Classic FPS Great Soundtrack Sci-fi Atmospheric First-Person Shooter Multiplayer 1990's Female Protagonist Fast-Paced Co-op Nudity Horror,,1
239,284050.0,1998-04-30,Sanitarium,9.99,,1307.0,0.0,14.0,Adventure,Point & Click Horror Classic Retro Atmospheric Psychological Horror Story Rich Isometric 1990's Dark Surreal,,1
240,549160.0,1998-05-01,Army Men,5.99,,,,,Action Adventure,,,1
241,2330.0,1998-05-31,QUAKE II Mission Pack: The Reckoning,2.99,,1452.0,93.0,1060.0,Action,FPS Classic Shooter,,1
242,450140.0,1998-06-08,Seven Kingdoms: Ancient Adversaries,5.99,,11.0,0.0,21.0,Strategy,RTS,,1
243,7730.0,1998-06-15,X-COM: Interceptor,4.99,2.68,8847.0,0.0,1655.0,Strategy Singleplayer,Sci-fi Space Flight Space Sim,,1
244,264080.0,1998-06-19,Vangers,6.99,,533.0,0.0,80.0,Adventure Action Indie RPG,Racing Atmospheric Classic Open World Top-Down Sandbox Sci-fi Retro,Psychedelic Voxel,1
245,245010.0,1998-06-25,Deathtrap Dungeon,6.99,,1844.0,0.0,22.0,Action Adventure,,,1
246,12170.0,1998-06-30,Grand Theft Auto,0.0,,14990.0,0.0,797.0,Action Singleplayer Adventure,Classic Open World 2D Top-Down 1990's,,
247,607120.0,1998-06-30,Police Quest: SWAT 2,5.99,,,,,Simulation Strategy,,,1
248,299030.0,1998-07-15,Blood: One Unit Whole Blood,4.99,0.9,11909.0,59.0,109.0,Action Adventure Singleplayer,Classic FPS Horror Gore Shooter 1990's Retro Dark Zombies Atmospheric Difficult First-Person,,1
249,329650.0,1998-07-31,NAM,6.99,1.66,254.0,0.0,125.0,Action,FPS Classic Retro War Shooter 1990's,,1
250,615250.0,1998-07-31,M.A.X.: Mechanized Assault & Exploration,9.99,,,,,Strategy Action,Classic Turn-Based Strategy Turn-Based,,1
251,331920.0,1998-08-01,Airline Tycoon Deluxe,9.99,,1353.0,20.0,7.0,Simulation,Management Retro Economy,,1
252,6800.0,1998-08-28,Commandos: Behind Enemy Lines,4.99,1.0,32321.0,697.0,739.0,Strategy Action,Stealth Tactical World War II RTS Classic Difficult Isometric Military Co-op 1990's,Real Time Tactics,1
253,2340.0,1998-09-01,QUAKE II Mission Pack: Ground Zero,2.99,,1197.0,0.0,1062.0,Action,FPS Shooter Classic,,1
254,32740.0,1998-09-07,MiG-29 Fulcrum,9.99,,136.0,0.0,19.0,Simulation,Flight,,1
255,32620.0,1998-09-30,Delta Force,4.99,,1540.0,0.0,26.0,Action,FPS Classic Military,,1
256,393290.0,1998-09-30,Motorhead,4.99,,5.0,0.0,4.0,,Racing,,1
257,292780.0,1998-10-02,Pajama Sam 2: Thunder and Lightning Aren't So Frightening,6.99,2.0,5497.0,0.0,128.0,Adventure Casual,Point & Click Family Friendly Difficult Psychological Horror,,1
258,32720.0,1998-10-06,F-16 Multirole Fighter,9.99,,2487.0,0.0,20.0,Simulation,Flight,,1
259,610860.0,1998-10-15,Shogo: Mobile Armor Division,9.99,,,,,Action Adventure Strategy,Anime FPS First-Person,Mechs,1
260,7620.0,1998-10-31,Railroad Tycoon II Platinum,4.99,,823.0,0.0,89.0,Strategy Simulation Singleplayer,Management Trains Classic Economy,,1
261,299050.0,1998-10-31,Blood II: The Chosen + Expansion,4.99,,3237.0,6.0,41.0,Action Adventure,FPS Gore Classic Horror Shooter 1990's,,1
262,70.0,1998-11-08,Half-Life,9.99,1.5025806451612904,2682852.0,7782.0,7750.0,Action Singleplayer Adventure,FPS Classic Sci-fi Shooter Aliens First-Person Multiplayer 1990's Story Rich Atmospheric Great Soundtrack Moddable Retro Difficult Funny,Silent Protagonist Linear,1
263,582260.0,1998-11-17,Extreme-G 2,7.99,,,,,,Racing Classic Futuristic,,1
264,15710.0,1998-11-17,Oddworld: Abe's Exoddus®,2.99,1.4,154058.0,1256.0,1434.0,Adventure Singleplayer Action,Platformer 2D Puzzle Classic Cult Classic Comedy Funny Dark Retro 1990's Puzzle-Platformer Stealth,,1
265,211600.0,1998-11-30,Thief™ Gold,6.99,1.1,98074.0,347.0,2533.0,Action Singleplayer Adventure,Stealth Classic First-Person Atmospheric Steampunk Horror Fantasy Cult Classic Medieval Dark Fantasy Dark Story Rich Exploration 1990's Moddable FPS Zombies,,1
266,564960.0,1998-11-30,Return to Krondor,5.99,,,,,RPG,Classic,,1
267,259980.0,1998-11-30,YOU DON'T KNOW JACK Vol. 4 The Ride,2.99,,4003.0,0.0,223.0,Casual Indie,Comedy Funny,,1
268,38410.0,1998-12-01,Fallout 2: A Post Nuclear Role Playing Game,9.99,0.908,382964.0,3562.0,2055.0,RPG Singleplayer Adventure,Post-apocalyptic Classic Open World Isometric Turn-Based Turn-Based Combat Sci-fi Atmospheric Story Rich Great Soundtrack Retro Exploration Replay Value Dark Humor Sandbox 2D,CRPG,1
269,455910.0,1998-12-03,STAR WARS™: Rogue Squadron 3D,9.99,4.0,7828.0,142.0,84.0,Simulation Action Singleplayer,Flight Classic Sci-fi,Star Wars,1
270,282030.0,1998-12-14,Carmageddon 2: Carpocalypse Now,9.99,,14593.0,0.0,205.0,Action Indie,Racing Gore Classic 1990's Great Soundtrack,,1
271,514050.0,1998-12-31,Uprising 2: Lead and Destroy,6.99,,,,,Action Strategy,,,1
272,292280.0,1998-12-31,Spy Fox In: Cheese Chase,4.99,,125.0,0.0,107.0,Adventure Casual,Family Friendly Point & Click,,1
273,292860.0,1998-12-31,Pajama Sam's Lost & Found,4.99,,38.0,0.0,100.0,Casual Adventure,Family Friendly Point & Click,,1
274,328460.0,1999-01-01,Redline,6.99,,32.0,0.0,65.0,Action,Racing FPS Classic,,1
275,501500.0,1999-01-01,Black Moon Chronicles,5.99,,0.0,0.0,6.0,Strategy,RTS,,1
276,292840.0,1999-01-01,Pajama Sam's Sock Works,4.99,,222.0,0.0,106.0,Casual Adventure,Family Friendly Puzzle,,1
277,328470.0,1999-01-01,Slave Zero,6.99,,937.0,0.0,69.0,Action,Cyberpunk Third-Person Shooter Robots,Mechs,1
278,523750.0,1999-01-07,Die 4te Offenbarung,0.0,,,,,Indie Strategy RPG,Massively Multiplayer,,
279,225840.0,1999-01-19,Sven Co-op,0.0,1.1434482758620688,635875.0,15481.0,3755.0,Action Indie Casual,Free to Play Multiplayer Co-op FPS Shooter Online Co-Op First-Person Zombies Classic Aliens Sci-fi Funny Horror Massively Multiplayer Memes Puzzle,Mod,
280,470750.0,1999-02-24,Battlezone 98 Redux - The Red Odyssey,9.99,,,,,Strategy Action,,,1
281,473840.0,1999-03-01,Diib's Dilemma,1.99,,0.0,0.0,2.0,RPG Indie Action Adventure,,,0
282,251770.0,1999-03-09,Shadow Man,4.99,,9778.0,26.0,202.0,Action Singleplayer Adventure,Horror Cult Classic Third Person Classic Atmospheric Great Soundtrack Dark 1990's Metroidvania,Supernatural,1
283,376750.0,1999-03-15,World War II GI,6.99,,83.0,0.0,19.0,Action,FPS World War II Retro,,1
284,549170.0,1999-03-22,Army Men II,5.99,,,,,Strategy Action,,,1
285,361670.0,1999-03-28,STAR WARS™ - X-Wing Alliance™,9.99,,4599.0,0.0,353.0,Action Singleplayer Simulation,Space Space Sim Multiplayer Sci-fi Classic,Star Wars,1
286,285310.0,1999-03-31,RollerCoaster Tycoon®: Deluxe,5.99,1.5,114654.0,1249.0,438.0,Simulation Strategy Singleplayer,Management Classic Sandbox Building Isometric Funny Multiplayer,,1
287,20.0,1999-04-01,Team Fortress Classic,4.99,1.1811764705882353,961702.0,14117.0,6334.0,Action Adventure Casual,FPS Multiplayer Classic Shooter Team-Based First-Person 1990's Co-op Competitive Fast-Paced Online Co-Op Remake Retro Funny Story Rich,Class-Based Mod,1
288,6810.0,1999-04-07,Commandos: Beyond the Call of Duty,4.99,,10337.0,0.0,717.0,Action Strategy,World War II Tactical Stealth RTS Classic Military 1990's,,1
289,32730.0,1999-04-30,F-22 Lightning 3,9.99,,329.0,0.0,21.0,Simulation,Flight,,1
290,2910.0,1999-05-15,Fleet Command,9.99,,17176.0,4.0,82.0,Strategy Simulation,,Naval,1
291,517790.0,1999-05-30,Caesar™ 3,5.99,,1200.0,737.0,79.0,Strategy Simulation,City Builder Classic Historical,Rome,1
292,217200.0,1999-05-31,Worms Armageddon,14.99,1.1566666666666665,290804.0,1417.0,1747.0,Strategy Singleplayer Action Adventure,Multiplayer Classic Turn-Based Turn-Based Strategy 2D Funny Comedy Physics Local Multiplayer Co-op Platformer Local Co-Op 1990's,,2
293,38430.0,1999-06-01,Kingpin — Life of Crime,9.99,,9524.0,0.0,43.0,Action Singleplayer,FPS Classic Gore Multiplayer First-Person Violent Shooter 1990's,Crime,1
294,2840.0,1999-07-01,X: Beyond the Frontier,4.99,,14328.0,0.0,440.0,Simulation Strategy Singleplayer Action,Space Sci-fi Space Sim Sandbox Open World Economy,Trading,1
295,330590.0,1999-07-31,Independence War™ Deluxe Edition,5.99,,0.0,0.0,1.0,Strategy Action Simulation,,,1
296,320320.0,1999-07-31,Darkstone,4.99,,1512.0,0.0,78.0,RPG Action Singleplayer,Hack and Slash Classic,,1
297,238210.0,1999-08-11,System Shock 2,9.99,0.8571428571428571,275251.0,1151.0,2225.0,RPG Action Singleplayer Adventure,Cyberpunk Horror Sci-fi Classic FPS Survival Horror Cult Classic Space First-Person Story Rich Atmospheric Great Soundtrack Co-op Shooter Survival,Inventory Management,1
298,281430.0,1999-08-11,Clans,2.99,,1005.0,0.0,109.0,RPG,,,1
299,606680.0,1999-08-31,Silver,5.99,,,,,RPG Action Adventure Singleplayer,Classic,,1
300,32710.0,1999-09-01,Armored Fist 3,9.99,,26.0,0.0,18.0,Simulation,,Tanks,1
301,596160.0,1999-09-09,TrickStyle - Soundtrack,0.0,,,,,Action,Racing Sports,,
302,588490.0,1999-09-09,TrickStyle,6.99,,,,,Action,Racing Sports Classic Local Multiplayer Retro,,1
303,292240.0,1999-10-01,"Spy Fox 2 ""Some Assembly Required""",6.99,1.25,4641.0,463.0,112.0,Adventure Casual,Point & Click Family Friendly Survival Horror,,1
304,281450.0,1999-10-04,Disciples Sacred Lands Gold,7.99,,2440.0,0.0,36.0,Strategy,Turn-Based Fantasy Classic,,1
305,549180.0,1999-10-13,Army Men: Toys in Space,5.99,,,,,Strategy Action,,,1
306,659510.0,1999-10-15,Ghostie Quest,1.99,,,,,Action Adventure Indie,,,0
307,12180.0,1999-10-25,Grand Theft Auto 2,0.0,,8520.0,0.0,797.0,Action Singleplayer Adventure,Classic Open World Shooter Free to Play 2D Violent Gore,Crime,
308,41600.0,1999-10-31,Earthworm Jim 3D,19.99,0.0,2030.0,0.0,78.0,Adventure Action Singleplayer,Platformer 3D Platformer Classic,,2
309,32630.0,1999-10-31,Delta Force 2,4.99,2.0,703.0,36.0,25.0,Action,FPS,,1
310,253940.0,1999-10-31,Septerra Core,4.99,0.0,35561.0,121.0,660.0,RPG Singleplayer Adventure,JRPG Turn-Based Isometric Female Protagonist Classic Sci-fi Story Rich Anime,,1
311,564530.0,1999-10-31,Pharaoh + Cleopatra,9.99,,,,,Strategy Simulation,City Builder Historical Classic,,1
312,50.0,1999-11-01,Half-Life: Opposing Force,4.99,1.07,734562.0,2485.0,6289.0,Action Singleplayer Adventure,FPS Sci-fi Classic Shooter First-Person Aliens 1990's Atmospheric Military Story Rich Co-op Great Soundtrack Puzzle,Silent Protagonist,1
313,243000.0,1999-11-02,Omikron: The Nomad Soul,9.99,0.8,14305.0,0.0,326.0,RPG Adventure,Cyberpunk Great Soundtrack Sci-fi Cult Classic Classic Open World Fighting 1990's,,1
314,294550.0,1999-11-05,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,6.99,,1159.0,50.0,82.0,Adventure Casual,Family Friendly Point & Click Female Protagonist,,1
315,497360.0,1999-11-18,"Gabriel Knight® 3: Blood of the Sacred, Blood of the Damned",5.99,,0.0,0.0,76.0,Adventure,Mystery Point & Click Classic 1990's,,1
316,33340.0,1999-11-30,Dawn of Discovery™: Venice,9.99,,138571.0,1737.0,185.0,Strategy,City Builder,,1
317,243060.0,1999-11-30,Urban Chaos,6.99,,1218.0,0.0,27.0,Action,Female Protagonist Classic Third Person Open World,,1
318,39391.0,1999-11-30,Freeze Tag Fun Pack #1,19.99,,,,,Casual,,,2
319,490370.0,1999-12-01,Imperium Galactica II,9.99,,,,,Strategy,Space 4X Classic,,1
320,2200.0,1999-12-05,Quake III Arena,14.99,0.5,78675.0,405.0,1178.0,Action Singleplayer,FPS Classic Arena Shooter Multiplayer Competitive Shooter 1990's First-Person Gore Difficult Fast-Paced Moddable Sci-fi Atmospheric,e-sports,2
321,253920.0,1999-12-31,Gorky 17,4.99,0.75,5211.0,0.0,810.0,RPG Strategy Singleplayer,Turn-Based Post-apocalyptic Horror Classic Isometric Turn-Based Strategy Atmospheric Tactical Sci-fi,,1
322,703310.0,2000-01-01,Hidden & Dangerous: Action Pack,5.99,,,,,Strategy Action,Violent,,1
323,692660.0,2000-01-31,Invictus: In the Shadow of Olympus,9.99,,,,,Strategy RPG Adventure,,,1
324,390220.0,2000-03-01,Toilet Tycoon,4.99,,2274.0,0.0,15.0,Simulation Indie,Psychological Horror,,1
325,211740.0,2000-03-21,Thief™ II: The Metal Age,6.99,2.0,55555.0,152.0,1487.0,Action Singleplayer Adventure,Stealth Classic Steampunk Atmospheric First-Person Story Rich Fantasy Dark Fantasy Dark Cult Classic Medieval FPS Horror,,1
326,3730.0,2000-03-28,Aliens versus Predator Classic 2000,4.99,1.5,87893.0,270.0,544.0,Action Singleplayer,FPS Classic Aliens Horror Sci-fi Multiplayer Shooter Retro First-Person Atmospheric Gore Stealth Fast-Paced,,1
327,286730.0,2000-03-28,Gunship!,6.99,,16.0,0.0,46.0,Simulation Action,,,1
328,32760.0,2000-03-31,Tachyon: The Fringe,9.99,,7349.0,0.0,27.0,Simulation,Space Sim Space Sci-fi,,1
329,292800.0,2000-04-01,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,6.99,,50210.0,0.0,116.0,Adventure Casual,Point & Click Family Friendly Survival Horror Gore,,1
330,38460.0,2000-05-01,MDK 2,9.99,1.0,4240.0,0.0,45.0,Action,Classic Third Person Sci-fi Comedy Funny,,1
331,253880.0,2000-05-20,Earth 2150 Trilogy,6.99,,4661.0,1.0,428.0,Strategy,RTS Sci-fi Classic,,1
332,242980.0,2000-05-23,Daikatana,6.99,0.0,5482.0,0.0,754.0,Action Singleplayer,FPS Classic Sci-fi Fantasy Shooter Multiplayer,Time Travel,1
333,254820.0,2000-05-31,Ground Control Anthology,4.99,,378.0,0.0,23.0,Strategy,RTS,,1
334,2850.0,2000-06-01,X: Tension,4.99,0.0,1001.0,0.0,440.0,Simulation Strategy Singleplayer Action,Space Sci-fi Space Sim Economy Sandbox Open World,,1
335,559680.0,2000-06-07,Vampire: The Masquerade - Redemption,5.99,,,,,RPG Singleplayer,Violent Story Rich Classic Atmospheric,Vampire,1
336,345240.0,2000-06-13,SHOGUN: Total War™ - Collection,9.99,,24609.0,4907.0,470.0,Strategy Action Singleplayer,Historical Classic Turn-Based Strategy,,1
337,362920.0,2000-06-14,Atlantis 2: Beyond Atlantis,3.99,,18.0,0.0,27.0,Adventure,Point & Click,,1
338,509610.0,2000-06-15,Beachhead 2000,2.99,,,,,Action Casual Simulation,,,1
339,6910.0,2000-06-22,Deus Ex: Game of the Year Edition,6.99,1.4941176470588236,570005.0,9566.0,3530.0,RPG Action Singleplayer Adventure,Cyberpunk Stealth Classic FPS Sci-fi Cult Classic Story Rich Great Soundtrack First-Person Moddable Atmospheric Shooter Action RPG,Dystopian Inventory Management Conspiracy,1
340,283310.0,2000-06-30,Soulbringer,9.99,,1245.0,0.0,397.0,RPG Action Singleplayer,Fantasy Retro,,1
341,366990.0,2000-07-14,Puzzle Station 15th Anniversary Retro Release,3.99,,15.0,0.0,38.0,Casual Indie,Puzzle,,1
342,572050.0,2000-10-20,Call to Power II,5.99,,,,,Strategy,Turn-Based Strategy,,1
343,13240.0,2000-10-25,Unreal Tournament: Game of the Year Edition,9.99,,205759.0,6963.0,1140.0,Action Singleplayer,Classic FPS Arena Shooter Fast-Paced Multiplayer Great Soundtrack Shooter Competitive Sci-fi First-Person Moddable Gore Co-op 1990's Cyberpunk Atmospheric,,1
344,38440.0,2000-11-01,Sacrifice,9.99,2.0,17408.0,0.0,142.0,Strategy RPG Action Singleplayer,RTS Fantasy Classic Third Person Surreal Magic Multiplayer,Real-Time,1
345,60.0,2000-11-01,Ricochet,4.99,1.362,158238.0,12.0,3309.0,Action,FPS Multiplayer First-Person Cyberpunk Classic Space Sci-fi Shooter Memes Platformer Psychological Horror,Conspiracy,1
